order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,discount,sale_price,profit,profit_margin,year,month,month_name,quarter
9556,2023-02-06,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Fasteners,OFF-FA-10003021,0,0,2,4,0.0,0.0,0.0,0.0,2023,2,February,1
9557,2023-08-01,Second Class,Home Office,United States,Concord,New Hampshire,3301,East,Office Supplies,Paper,OFF-PA-10003656,150,180,7,2,3.6,176.4,26.400000000000006,14.97,2023,8,August,3
9558,2022-01-26,Second Class,Consumer,United States,Houston,Texas,77095,Central,Furniture,Furnishings,FUR-FU-10004586,10,10,2,4,0.4,9.6,-0.40000000000000036,-4.17,2022,1,January,1
9559,2022-12-04,First Class,Consumer,United States,Newark,Ohio,43055,East,Technology,Accessories,TEC-AC-10003832,120,130,5,5,6.5,123.5,3.5,2.83,2022,12,December,4
9560,2023-08-19,First Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Storage,OFF-ST-10002554,170,200,5,5,10.0,190.0,20.0,10.53,2023,8,August,3
9561,2023-01-05,First Class,Consumer,United States,Newark,Ohio,43055,East,Furniture,Furnishings,FUR-FU-10001876,50,50,2,5,2.5,47.5,-2.5,-5.26,2023,1,January,1
9562,2022-10-30,First Class,Consumer,United States,Newark,Ohio,43055,East,Technology,Accessories,TEC-AC-10002637,350,430,3,2,8.6,421.4,71.39999999999998,16.94,2022,10,October,4
9563,2023-02-15,First Class,Consumer,United States,Newark,Ohio,43055,East,Technology,Machines,TEC-MA-10003589,200,220,3,2,4.4,215.6,15.599999999999994,7.24,2023,2,February,1
9564,2023-02-22,First Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Labels,OFF-LA-10000081,10,10,2,3,0.3,9.7,-0.3000000000000007,-3.09,2023,2,February,1
9565,2023-12-10,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10001838,10,10,2,2,0.2,9.8,-0.1999999999999993,-2.04,2023,12,December,4
9566,2023-12-19,Same Day,Consumer,United States,Tampa,Florida,33614,South,Furniture,Chairs,FUR-CH-10002965,1070,1130,7,3,33.9,1096.1,26.09999999999991,2.38,2023,12,December,4
9567,2023-07-02,Same Day,Consumer,United States,Tampa,Florida,33614,South,Office Supplies,Binders,OFF-BI-10001636,10,10,5,3,0.3,9.7,-0.3000000000000007,-3.09,2023,7,July,3
9568,2022-06-07,Same Day,Consumer,United States,Tampa,Florida,33614,South,Office Supplies,Art,OFF-AR-10004027,0,0,2,4,0.0,0.0,0.0,0.0,2022,6,June,2
9569,2023-01-04,First Class,Corporate,United States,Fremont,Nebraska,68025,Central,Technology,Phones,TEC-PH-10002293,60,80,4,4,3.2,76.8,16.799999999999997,21.87,2023,1,January,1
9570,2023-03-19,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10003196,10,10,6,2,0.2,9.8,-0.1999999999999993,-2.04,2023,3,March,1
9571,2022-02-27,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Storage,OFF-ST-10001172,30,30,2,4,1.2,28.8,-1.1999999999999993,-4.17,2022,2,February,1
9572,2022-10-27,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Envelopes,OFF-EN-10003068,20,20,2,4,0.8,19.2,-0.8000000000000007,-4.17,2022,10,October,4
9573,2022-04-02,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Labels,OFF-LA-10003510,20,20,1,5,1.0,19.0,-1.0,-5.26,2022,4,April,2
9574,2023-09-08,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Art,OFF-AR-10003504,20,20,5,3,0.6,19.4,-0.6000000000000014,-3.09,2023,9,September,3
9575,2023-10-10,Same Day,Consumer,United States,Pomona,California,91767,West,Furniture,Furnishings,FUR-FU-10001889,20,30,3,4,1.2,28.8,8.8,30.56,2023,10,October,4
9576,2022-07-21,Second Class,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Chairs,FUR-CH-10000863,100,110,1,4,4.4,105.6,5.599999999999994,5.3,2022,7,July,3
9577,2023-03-09,Second Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Machines,TEC-MA-10004679,350,400,2,3,12.0,388.0,38.0,9.79,2023,3,March,1
9578,2022-07-22,Second Class,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Chairs,FUR-CH-10004754,90,100,5,4,4.0,96.0,6.0,6.25,2022,7,July,3
9579,2023-08-21,First Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10004586,870,1080,3,4,43.2,1036.8,166.79999999999995,16.09,2023,8,August,3
9580,2023-12-22,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10001370,60,70,1,2,1.4,68.6,8.599999999999994,12.54,2023,12,December,4
9581,2022-11-20,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10001988,20,30,5,4,1.2,28.8,8.8,30.56,2022,11,November,4
9582,2022-03-29,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10003298,470,590,5,3,17.7,572.3,102.29999999999995,17.88,2022,3,March,1
9583,2023-05-16,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Fasteners,OFF-FA-10002988,10,10,6,3,0.3,9.7,-0.3000000000000007,-3.09,2023,5,May,2
9584,2022-12-07,Second Class,Consumer,United States,New York City,New York,10024,East,Furniture,Bookcases,FUR-BO-10002213,330,400,1,4,16.0,384.0,54.0,14.06,2022,12,December,4
9585,2022-08-08,First Class,Home Office,United States,Detroit,Michigan,48234,Central,Office Supplies,Storage,OFF-ST-10000344,40,50,4,5,2.5,47.5,7.5,15.79,2022,8,August,3
9586,2022-06-16,First Class,Corporate,United States,Miami,Florida,33142,South,Office Supplies,Paper,OFF-PA-10002319,30,30,1,4,1.2,28.8,-1.1999999999999993,-4.17,2022,6,June,2
9587,2023-05-15,Same Day,Consumer,United States,Concord,California,94521,West,Office Supplies,Binders,OFF-BI-10002437,60,60,5,2,1.2,58.8,-1.2000000000000028,-2.04,2023,5,May,2
9588,2023-06-17,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Storage,OFF-ST-10001418,170,200,4,4,8.0,192.0,22.0,11.46,2023,6,June,2
9589,2022-07-23,Standard Class,Consumer,United States,Wheeling,Illinois,60090,Central,Office Supplies,Art,OFF-AR-10000380,100,120,4,2,2.4,117.6,17.599999999999994,14.97,2022,7,July,3
9590,2022-07-22,Standard Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10003036,20,20,3,5,1.0,19.0,-1.0,-5.26,2022,7,July,3
9591,2023-05-27,Standard Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,OFF-BI-10002026,90,100,9,5,5.0,95.0,5.0,5.26,2023,5,May,2
9592,2022-12-13,Standard Class,Home Office,United States,Pasadena,Texas,77506,Central,Furniture,Furnishings,FUR-FU-10003691,20,20,5,4,0.8,19.2,-0.8000000000000007,-4.17,2022,12,December,4
9593,2023-03-22,Standard Class,Home Office,United States,Pasadena,Texas,77506,Central,Furniture,Furnishings,FUR-FU-10003806,250,300,5,5,15.0,285.0,35.0,12.28,2023,3,March,1
9594,2023-03-10,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10002741,10,10,2,3,0.3,9.7,-0.3000000000000007,-3.09,2023,3,March,1
9595,2023-11-04,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10003845,10,10,2,2,0.2,9.8,-0.1999999999999993,-2.04,2023,11,November,4
9596,2022-01-18,Standard Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Appliances,OFF-AP-10001492,30,30,3,5,1.5,28.5,-1.5,-5.26,2022,1,January,1
9597,2023-01-26,Standard Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Binders,OFF-BI-10004318,240,280,2,4,11.2,268.8,28.80000000000001,10.71,2023,1,January,1
9598,2022-01-10,Standard Class,Corporate,United States,San Jose,California,95123,West,Technology,Phones,TEC-PH-10000193,100,110,3,3,3.3,106.7,6.700000000000003,6.28,2022,1,January,1
9599,2023-11-03,Standard Class,Home Office,United States,Sacramento,California,95823,West,Furniture,Furnishings,FUR-FU-10003464,60,60,3,3,1.8,58.2,-1.7999999999999972,-3.09,2023,11,November,4
9600,2022-06-07,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Appliances,OFF-AP-10002403,40,40,1,4,1.6,38.4,-1.6000000000000014,-4.17,2022,6,June,2
9601,2023-07-03,Second Class,Corporate,United States,Mansfield,Texas,76063,Central,Office Supplies,Paper,OFF-PA-10003848,40,40,8,3,1.2,38.8,-1.2000000000000028,-3.09,2023,7,July,3
9602,2022-06-03,Standard Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Office Supplies,Paper,OFF-PA-10001357,190,240,5,3,7.2,232.8,42.80000000000001,18.38,2022,6,June,2
9603,2023-04-09,First Class,Consumer,United States,Virginia Beach,Virginia,23464,South,Office Supplies,Supplies,OFF-SU-10004737,30,30,5,5,1.5,28.5,-1.5,-5.26,2023,4,April,2
9604,2023-06-20,Standard Class,Corporate,United States,Rochester,New York,14609,East,Furniture,Tables,FUR-TA-10003715,360,380,3,2,7.6,372.4,12.399999999999977,3.33,2023,6,June,2
9605,2023-09-04,First Class,Consumer,United States,Chesapeake,Virginia,23320,South,Office Supplies,Appliances,OFF-AP-10003099,160,200,4,3,6.0,194.0,34.0,17.53,2023,9,September,3
9606,2023-05-11,Standard Class,Corporate,United States,Lancaster,Ohio,43130,East,Technology,Accessories,TEC-AC-10002323,60,70,4,4,2.8,67.2,7.200000000000003,10.71,2023,5,May,2
9607,2022-04-17,Standard Class,Corporate,United States,Lancaster,Ohio,43130,East,Office Supplies,Storage,OFF-ST-10002344,150,190,3,4,7.6,182.4,32.400000000000006,17.76,2022,4,April,2
9608,2023-08-23,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10000007,20,20,6,5,1.0,19.0,-1.0,-5.26,2023,8,August,3
9609,2022-07-10,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Labels,OFF-LA-10000248,10,10,3,3,0.3,9.7,-0.3000000000000007,-3.09,2022,7,July,3
9610,2023-08-31,Second Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10002116,260,280,4,2,5.6,274.4,14.399999999999977,5.25,2023,8,August,3
9611,2022-08-06,Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Labels,OFF-LA-10002195,30,30,9,3,0.9,29.1,-0.8999999999999986,-3.09,2022,8,August,3
9612,2023-05-02,Standard Class,Consumer,United States,Jackson,Mississippi,39212,South,Office Supplies,Fasteners,OFF-FA-10000735,10,10,4,5,0.5,9.5,-0.5,-5.26,2023,5,May,2
9613,2022-01-22,Standard Class,Consumer,United States,Woodland,California,95695,West,Technology,Phones,TEC-PH-10001299,230,240,2,2,4.8,235.2,5.199999999999989,2.21,2022,1,January,1
9614,2023-10-03,First Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Appliances,OFF-AP-10002892,20,20,1,3,0.6,19.4,-0.6000000000000014,-3.09,2023,10,October,4
9615,2022-08-29,First Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10002718,90,100,7,3,3.0,97.0,7.0,7.22,2022,8,August,3
9616,2023-07-20,First Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10003527,1640,2030,2,2,40.6,1989.4,349.4000000000001,17.56,2023,7,July,3
9617,2022-08-29,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Art,OFF-AR-10002255,10,10,2,4,0.4,9.6,-0.40000000000000036,-4.17,2022,8,August,3
9618,2023-08-03,Standard Class,Corporate,United States,Bowling Green,Ohio,43402,East,Technology,Copiers,TEC-CO-10002095,760,900,3,4,36.0,864.0,104.0,12.04,2023,8,August,3
9619,2022-10-27,Standard Class,Corporate,United States,Bowling Green,Ohio,43402,East,Office Supplies,Art,OFF-AR-10004022,80,90,3,2,1.8,88.2,8.200000000000003,9.3,2022,10,October,4
9620,2022-01-24,Standard Class,Corporate,United States,Bowling Green,Ohio,43402,East,Technology,Accessories,TEC-AC-10002335,120,140,5,5,7.0,133.0,13.0,9.77,2022,1,January,1
9621,2023-04-20,Standard Class,Home Office,United States,Lancaster,Ohio,43130,East,Office Supplies,Appliances,OFF-AP-10001634,20,20,6,2,0.4,19.6,-0.3999999999999986,-2.04,2023,4,April,2
9622,2023-11-21,Standard Class,Home Office,United States,Lancaster,Ohio,43130,East,Technology,Accessories,TEC-AC-10002370,0,0,2,3,0.0,0.0,0.0,0.0,2023,11,November,4
9623,2022-05-21,Standard Class,Home Office,United States,Lancaster,Ohio,43130,East,Office Supplies,Paper,OFF-PA-10000174,20,30,4,4,1.2,28.8,8.8,30.56,2022,5,May,2
9624,2023-12-18,First Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,OFF-AP-10000240,20,20,2,2,0.4,19.6,-0.3999999999999986,-2.04,2023,12,December,4
9625,2023-08-11,First Class,Consumer,United States,Dallas,Texas,75220,Central,Furniture,Tables,FUR-TA-10002855,280,310,3,4,12.4,297.6,17.600000000000023,5.91,2023,8,August,3
9626,2022-06-26,First Class,Consumer,United States,Dallas,Texas,75220,Central,Furniture,Bookcases,FUR-BO-10000780,340,410,3,5,20.5,389.5,49.5,12.71,2022,6,June,2
9627,2022-11-03,First Class,Corporate,United States,Lubbock,Texas,79424,Central,Office Supplies,Paper,OFF-PA-10001846,10,10,2,3,0.3,9.7,-0.3000000000000007,-3.09,2022,11,November,4
9628,2023-09-20,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10002049,10,10,3,4,0.4,9.6,-0.40000000000000036,-4.17,2023,9,September,3
9629,2022-10-22,Standard Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Paper,OFF-PA-10002947,40,40,7,4,1.6,38.4,-1.6000000000000014,-4.17,2022,10,October,4
9630,2023-05-05,Standard Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Binders,OFF-BI-10003476,0,0,2,4,0.0,0.0,0.0,0.0,2023,5,May,2
9631,2023-08-22,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10002609,10,10,3,2,0.2,9.8,-0.1999999999999993,-2.04,2023,8,August,3
9632,2023-06-28,Standard Class,Consumer,United States,New York City,New York,10011,East,Technology,Phones,TEC-PH-10003215,170,180,6,3,5.4,174.6,4.599999999999994,2.63,2023,6,June,2
9633,2023-08-12,Standard Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Appliances,OFF-AP-10004785,80,90,8,4,3.6,86.4,6.400000000000006,7.41,2023,8,August,3
9634,2022-04-04,First Class,Consumer,United States,Everett,Massachusetts,2149,East,Technology,Accessories,TEC-AC-10000865,140,180,3,3,5.4,174.6,34.599999999999994,19.82,2022,4,April,2
9635,2023-09-25,First Class,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Storage,OFF-ST-10000615,80,80,7,5,4.0,76.0,-4.0,-5.26,2023,9,September,3
9636,2022-01-31,First Class,Consumer,United States,Everett,Massachusetts,2149,East,Furniture,Chairs,FUR-CH-10000749,1320,1630,9,5,81.5,1548.5,228.5,14.76,2022,1,January,1
9637,2022-05-07,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10003553,110,140,2,4,5.6,134.4,24.400000000000006,18.15,2022,5,May,2
9638,2022-04-23,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Furniture,Tables,FUR-TA-10003008,670,730,4,3,21.9,708.1,38.10000000000002,5.38,2022,4,April,2
9639,2022-03-26,Second Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,OFF-PA-10001846,10,10,2,3,0.3,9.7,-0.3000000000000007,-3.09,2022,3,March,1
9640,2022-11-27,Second Class,Consumer,United States,Concord,North Carolina,28027,South,Furniture,Tables,FUR-TA-10000198,3530,4300,13,5,215.0,4085.0,555.0,13.59,2022,11,November,4
9641,2023-01-15,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Art,OFF-AR-10000390,20,20,5,3,0.6,19.4,-0.6000000000000014,-3.09,2023,1,January,1
9642,2023-10-14,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10000934,190,200,5,3,6.0,194.0,4.0,2.06,2023,10,October,4
9643,2022-10-31,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10002780,400,440,6,5,22.0,418.0,18.0,4.31,2022,10,October,4
9644,2023-02-27,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10004495,460,480,2,2,9.6,470.4,10.399999999999977,2.21,2023,2,February,1
9645,2023-11-08,Standard Class,Consumer,United States,Glendale,Arizona,85301,West,Technology,Accessories,TEC-AC-10002006,70,90,7,4,3.6,86.4,16.400000000000006,18.98,2023,11,November,4
9646,2022-02-25,Standard Class,Consumer,United States,Glendale,Arizona,85301,West,Office Supplies,Storage,OFF-ST-10002485,40,40,2,2,0.8,39.2,-0.7999999999999972,-2.04,2022,2,February,1
9647,2022-01-19,Standard Class,Consumer,United States,Glendale,Arizona,85301,West,Office Supplies,Binders,OFF-BI-10000778,70,70,2,2,1.4,68.6,-1.4000000000000057,-2.04,2022,1,January,1
9648,2022-04-05,Standard Class,Consumer,United States,Coon Rapids,Minnesota,55433,Central,Office Supplies,Storage,OFF-ST-10000877,210,220,4,4,8.8,211.2,1.1999999999999886,0.57,2022,4,April,2
9649,2022-09-14,Standard Class,Consumer,United States,Coon Rapids,Minnesota,55433,Central,Technology,Phones,TEC-PH-10002103,240,280,3,3,8.4,271.6,31.600000000000023,11.63,2022,9,September,3
9650,2023-09-07,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Bookcases,FUR-BO-10002213,3000,3410,8,2,68.2,3341.8,341.8000000000002,10.23,2023,9,September,3
9651,2022-08-16,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10004269,30,40,9,5,2.0,38.0,8.0,21.05,2022,8,August,3
9652,2023-01-30,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Appliances,OFF-AP-10000055,50,60,2,5,3.0,57.0,7.0,12.28,2023,1,January,1
9653,2022-07-16,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10002937,550,600,6,5,30.0,570.0,20.0,3.51,2022,7,July,3
9654,2022-07-02,Standard Class,Home Office,United States,Tucson,Arizona,85705,West,Technology,Accessories,TEC-AC-10001874,90,100,2,5,5.0,95.0,5.0,5.26,2022,7,July,3
9655,2022-12-21,Standard Class,Home Office,United States,Tucson,Arizona,85705,West,Office Supplies,Binders,OFF-BI-10004506,0,0,2,5,0.0,0.0,0.0,0.0,2022,12,December,4
9656,2023-08-17,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10001876,90,100,3,4,4.0,96.0,6.0,6.25,2023,8,August,3
9657,2023-03-21,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10003355,0,0,1,5,0.0,0.0,0.0,0.0,2023,3,March,1
9658,2023-06-01,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10003876,10,10,4,4,0.4,9.6,-0.40000000000000036,-4.17,2023,6,June,2
9659,2022-02-20,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10004983,470,580,4,2,11.6,568.4,98.39999999999998,17.31,2022,2,February,1
9660,2023-07-24,Second Class,Consumer,United States,Pomona,California,91767,West,Office Supplies,Labels,OFF-LA-10001982,20,20,5,3,0.6,19.4,-0.6000000000000014,-3.09,2023,7,July,3
9661,2023-01-22,Standard Class,Home Office,United States,Santa Barbara,California,93101,West,Technology,Phones,TEC-PH-10001459,2720,3020,9,4,120.8,2899.2,179.19999999999982,6.18,2023,1,January,1
9662,2022-02-23,Standard Class,Home Office,United States,Santa Barbara,California,93101,West,Technology,Accessories,TEC-AC-10002134,30,30,2,2,0.6,29.4,-0.6000000000000014,-2.04,2022,2,February,1
9663,2022-01-01,Standard Class,Home Office,United States,Santa Barbara,California,93101,West,Technology,Phones,TEC-PH-10001760,430,480,3,5,24.0,456.0,26.0,5.7,2022,1,January,1
9664,2023-11-18,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Storage,OFF-ST-10001511,160,190,3,2,3.8,186.2,26.19999999999999,14.07,2023,11,November,4
9665,2022-08-16,Same Day,Corporate,United States,Riverside,California,92503,West,Office Supplies,Paper,OFF-PA-10003953,10,10,2,2,0.2,9.8,-0.1999999999999993,-2.04,2022,8,August,3
